AD Link,Price,Car Name,Year,KM Run,Fuel Type,Location,Date,image_url
/ad/mazda-cx-9-2018-ID116227339.html,"USD 24,800",Mazda CX-9 2018,2018,52000 km,Benzine,"Other in West-Bekaa, West Bekaa•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13302196-400x300.jpeg
/ad/land-rover-discovery-sport-2015-ID116134899.html,"USD 18,800",Land Rover Discovery Sport 2015,2015,97000 km,Benzine,"Other in West-Bekaa, West Bekaa•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12846756-400x300.jpeg
/ad/mercedes-benz-e-class-2016-ID116092449.html,"USD 21,800",Mercedes-Benz E-Class 2016,2016,95000 km,Benzine,"Other in West-Bekaa, West Bekaa•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12632741-400x300.jpeg
/ad/jeep-grand-cherokee-2018-ID116073956.html,"USD 21,800",Jeep Grand Cherokee 2018,2018,89000 km,Benzine,"Other in West-Bekaa, West Bekaa•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12538838-400x300.jpeg
/ad/gmc-terrain-2019-ID116053224.html,"USD 19,800",GMC Terrain 2019,2019,80000 km,Benzine,"Other in West-Bekaa, West Bekaa•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12433753-400x300.jpeg
/ad/honda-pilot-2016-ID116033890.html,"USD 18,800",Honda Pilot 2016,2016,140000 km,Benzine,"Other in West-Bekaa, West Bekaa•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12336379-400x300.jpeg
/ad/discovery-sport-hse-2015-ID115559064.html,"USD 18,800",Discovery sport HSE 2015,2015,95000 km,Benzine,"Other in West-Bekaa, West Bekaa•",2 days ago,https://images.dubizzle.com.lb/thumbnails/10025946-400x300.jpeg
/ad/jaguar-vanden-plas-xj8-model-2004-ID116357913.html,"USD 11,800",Jaguar Vanden Plas (XJ8) Model 2004,2004,77000 km,Benzine,"Achrafieh, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974936-400x300.jpeg
/ad/%D8%A8%D9%8A%D8%AC%D9%88-%D8%A8%D8%A7%D8%B1%D8%AA%D9%86%D8%B1-2009-ID116357910.html,"USD 3,000",بيجو بارتنر 2009,2009,125000 km,Benzine,"Majdalaya, Zgharta•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974918-400x300.jpeg
/ad/mercedes-benz-c-class-2018-ID116239596.html,"USD 23,500",Mercedes-Benz C-Class 2018,2018,40000 km,Benzine,"Tayouneh, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13364452-400x300.jpeg
/ad/mercedes-benz-s-class-1992-shaba7-ID116357898.html,"USD 4,300",Mercedes-Benz S-Class 1992 shaba7,1992,220000 km,Benzine,"Furn Al Chebak, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974836-400x300.jpeg
/ad/gmc-acadia-2016-ID116231125.html,"USD 15,000",GMC Acadia 2016,2016,80000 km,Benzine,"Achrafieh, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13320199-400x300.jpeg
/ad/mercedes-benz-cls-class-2006-ID116233772.html,"USD 7,500",Mercedes-Benz CLS-Class 2006,2006,New,Benzine,"Adlieh, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13334562-400x300.jpeg
/ad/%D8%B2%D8%BA%D8%B1%D8%AA%D8%A7-ID116357878.html,"USD 3,000",زغرتا,1987,1 km,Benzine,"Zgharta Town, Zgharta•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974705-400x300.jpeg
/ad/nissan-juke-2013-for-sale-ID116357874.html,"USD 8,200",Nissan Juke 2013 for sale,2013,100 km,Benzine,"Ras Al Nabaa, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974685-400x300.jpeg
/ad/%D9%85%D8%A7%D8%B2%D8%AF%D8%A7-323-1997-ID116357872.html,"USD 1,700",مازدا 323 1997,1997,22222 km,Benzine,"Borj el Barajneh, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974669-400x300.jpeg
/ad/%D8%A3%D9%88%D8%AF%D9%8A-%D9%83%D9%8A%D9%88-3-2013-ID116357870.html,"USD 12,800",أودي كيو 3 2013,2013,100000 km,Benzine,"Unesco, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974661-400x300.jpeg
/ad/bmw-735-2003-full-sale-trade-ID115831539.html,"USD 1,900",528 model 2000 بيئه كامله,2003,175000 km,Benzine,"Habbouch, Nabatieh•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12433004-400x300.jpeg
/ad/hyundai-genesis-2010-ID116317501.html,"USD 8,200",Hyundai Genesis 2010,2010,215000 km,Benzine,"Achrafieh, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13765336-400x300.jpeg
/ad/2009-mazda-3-greyblack-automatic-comapny-source-ID116357854.html,"USD 5,800",2009 Mazda 3 Grey/Black Automatic Comapny Source,2009,180000 km,Benzine,"Achrafieh, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974575-400x300.jpeg
/ad/volkswagen-touareg-2008-ID116357851.html,"USD 6,900",Volkswagen Touareg 2008,2008,172000 km,Benzine,"Zahle Town, Zahle•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974541-400x300.jpeg
/ad/chrysler-300-2012-ID116357849.html,,"USD 8,900",201280 kmBenzine,2012,80 km,Benzine,"Sarafand, Saida•",https://images.dubizzle.com.lb/thumbnails/13974519-400x300.jpeg
/ad/hyundai-sonata-1995-ID116317771.html,,,,,,,"USD 1,200Hyundai Sonata 19951995100000 kmBenzineDekwaneh, Metn•2 days agoCall",https://images.dubizzle.com.lb/thumbnails/13766423-400x300.jpeg
/ad/bmw-m6-2009-ID116314381.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13749712-400x300.jpeg
/ad/porsche-cayenne-2012-ID116287269.html,"USD 12,800",Porsche Cayenne 2012,2012,120000 km,Benzine,"Zahle Town, Zahle•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13610704-400x300.jpeg
/ad/audi-q7-2016-ID116337142.html,"USD 26,900",Audi Q7 2016,2016,141000 km,Benzine,"Zahle Town, Zahle•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13867859-400x300.jpeg
/ad/land-rover-evoque-2020-ID116268204.html,"USD 36,000",Land Rover Evoque 2020,2020,27000 km,Benzine,"Zahle Town, Zahle•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13509090-400x300.jpeg
/ad/ford-focus-2012-ID116309502.html,"USD 6,500",Ford Focus 2012,2012,106000 km,Benzine,"Dekwaneh, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13724787-400x300.jpeg
/ad/mercedes-benz-e-class-2010-e200-ID116357839.html,"USD 12,300",Mercedes-Benz E-Class 2010 E200,2010,172000 km,Benzine,"Baouchriye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974467-400x300.jpeg
/ad/jeep-grand-cherokee-2011-ID116357819.html,,"USD 11,500",2011101000 kmBenzine,2011,101000 km,Benzine,"Saida Downtown, Saida•",https://images.dubizzle.com.lb/thumbnails/13974343-400x300.jpeg
/ad/bmw-x5-2010-ID116357832.html,"USD 8,500",BMW X5 2010,2010,165000 km,Benzine,"Bachoura, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974427-400x300.jpeg
/ad/mercedes-benz-glc-class-2017-ID116357831.html,"USD 41,111",Mercedes-Benz GLC-Class 2017,2017,99000 km,Benzine,"Chikhane, Jbeil•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974416-400x300.jpeg
/ad/dodge-challenger-2016-ID116227479.html,"USD 28,000",Dodge Challenger 2016,2016,160000 km,Benzine,"Halba, Akkar•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13302976-400x300.jpeg
/ad/2017-mercedes-c300-coupe-clean-carfax-ID116357826.html,"USD 29,500",2017 Mercedes C300 Coupe (CLEAN CARFAX),2017,89000 km,Benzine,"Sin El Fil, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974382-400x300.jpeg
/ad/jeep-grand-cherokee-2016-ID116281523.html,"USD 25,400",Jeep Grand Cherokee 2016,2016,105000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13576993-400x300.jpeg
/ad/land-rover-range-rover-sport-2012-ID116201906.html,"USD 15,000",Land Rover Range Rover Evoque 2012,2012,80000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13176791-400x300.jpeg
/ad/land-rover-range-rover-sport-2019-ID116201797.html,"USD 54,000",Land Rover Range Rover Sport 2019,2019,55000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13176298-400x300.jpeg
/ad/mercedes-benz-cla-class-2018-ID116067421.html,"USD 27,000",Mercedes-Benz CLA-Class 2018,2018,90000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12504868-400x300.jpeg
/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-%D8%A7%D9%84%D9%81%D8%A6%D8%A9-5-2004-ID116355310.html,"USD 5,000",بي ام دبليو الفئة 5 2004,2004,150000 km,Benzine,"Qoubbe, Tripoli•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13961054-400x300.jpeg
/ad/mercedes-benz-gla-class-2016-ID116067218.html,"USD 24,000",Mercedes-Benz GLA-Class 2016,2016,91000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12503904-400x300.jpeg
/ad/suzuki-vitara-2017-ID116357810.html,"USD 13,900",Suzuki Vitara 2017,2017,255000 km,Benzine,"Jal El Dib, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974296-400x300.jpeg
/ad/toyota-tacoma-2016-ID116357806.html,"USD 23,800",Toyota Tacoma 2016,2016,160000 km,Benzine,"Dekwaneh, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974272-400x300.jpeg
/ad/land-rover-evoque-2016-ID116200511.html,"USD 22,500",Land Rover Evoque 2016,2016,60000 km,Benzine,"Baakleen, Chouf•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13170363-400x300.jpeg
/ad/reanult-duster-2018-low-millage-ID115394745.html,"USD 13,500",Reanult duster 2018 low millage,2018,New,Benzine,"Jamhour, Baabda•",2 days ago,https://images.dubizzle.com.lb/thumbnails/9287113-400x300.jpeg
/ad/jeep-grand-cherokee-2012-overland-hemi-ID116357799.html,"USD 12,900",Jeep Grand Cherokee 2012 Overland Hemi,2012,130 km,Benzine,"Aabra, Saida•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974253-400x300.jpeg
/ad/mercedes-benz-e-class-1995-ID116357796.html,"USD 4,200",Mercedes-Benz E-Class 1995,1995,150000 km,Benzine,"Qoubbe, Tripoli•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974235-400x300.jpeg
/ad/mercedes-benz-c-class-2001-ID116357791.html,"USD 4,799",Mercedes-Benz C-Class 2001,2001,168000 km,Benzine,"Hazmiyeh, Baabda•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974178-400x300.jpeg
/ad/mercedes-benz-slkslc-class-2006-ID116357788.html,"USD 5,799",Mercedes-Benz SLK/SLC-Class 2006,2006,178000 km,Benzine,"Hazmiyeh, Baabda•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974143-400x300.jpeg
/ad/volvo-s40-2005-ID116357784.html,"USD 3,100",Volvo S40 2005,2005,400000 km,Benzine,"Unesco, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974108-400x300.jpeg
/ad/toyota-hilux-2015-ID116317782.html,"USD 15,600",Toyota Hilux 2015,2015,85000 km,Benzine,"Sin El Fil, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13766461-400x300.jpeg
/ad/discovery-luxury-clean-carfax-ID116348112.html,"USD 32,800",Discovery LUXURY Clean carfax,2017,69000 km,Benzine,"Jdaide, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13924471-400x300.jpeg
/ad/range-sport-v6-look-svr-original-clean-carfax-ID116340732.html,"USD 31,500",Range SPORT V6 look SVR [Original] Clean carfax,2015,94000 km,Benzine,"Jdaide, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13887337-400x300.jpeg
/ad/sport-v6-supercharged-ajnabe-hse-clean-carfax-ID116252533.html,"USD 52,500",Sport V6 Supercharged HSE [TEWTEL],2018,60000 km,Benzine,"Jdaide, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13428691-400x300.jpeg
/ad/honda-odyssey-2012-ID116235664.html,"USD 11,000",Honda Odyssey 2012,2012,172000 km,Benzine,"Airport, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13343917-400x300.jpeg
/ad/mini-cooper-s-countryman-2014-ID116309479.html,"USD 11,800",MINI Cooper S Countryman 2014,2014,125000 km,Benzine,"Ramlet el Bayda, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13724674-400x300.jpeg
/ad/%D8%B1%D9%8A%D9%86%D9%88-%D9%83%D8%A7%D9%86%D8%AC%D9%88-2004-ID116357762.html,"USD 4,300",رينو كانجو 2004,2004,100000 km,Benzine,"Hermel, Hermel•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974030-400x300.jpeg
/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%A2%D8%AE%D8%B1-1992-ID116219700.html,"USD 4,000",مرسيدس بنز آخر 1992,1992,130000 km,Benzine,"Riyaq, Zahle•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13264195-400x300.jpeg
/ad/kia-picanto-2016-ID116357757.html,"USD 5,800",Kia Picanto 2016,2016,86450 km,Benzine,"Other in Chouf, Chouf•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13974004-400x300.jpeg
/ad/volkswagen-id4-2024-ID116277937.html,"USD 31,900",Volkswagen ID4 2024,2024,New,Electric,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13558981-400x300.jpeg
/ad/zeekr-001-2024-ID116188637.html,"USD 59,500",Zeekr 001 2024,2024,New,Electric,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13112730-400x300.jpeg
/ad/mercedes-benz-240260280-1976-ID116186222.html,"USD 9,000",Mercedes-Benz 280 1976,1976,90000 km,Benzine,"Hamra, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13100585-400x300.jpeg
/ad/2022-infiniti-qx55-fully-loaded-under-warranty-ID116257315.html,"USD 55,000",2022 Infiniti QX55 – Fully Loaded & Under Warranty!,2022,20000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13453652-400x300.jpeg
/ad/2020-defender-x-ID116163615.html,"USD 98,000",2020 Defender X,2020,40000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13640602-400x300.jpeg
/ad/land-rover-discovery-2017-ID116316636.html,"USD 35,000",Land Rover Discovery 2017,2017,100000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13761077-400x300.jpeg
/ad/mercedes-benz-g-class-2019-ID116311731.html,"USD 160,000",Mercedes-Benz G-Class 2019,2019,100000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13761123-400x300.jpeg
/ad/audi-a3-2016-ID116306906.html,"USD 18,000",Audi A3 2016,2016,75000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13710992-400x300.jpeg
/ad/cadillac-escalade-2022-ID116297046.html,"USD 125,000",Cadillac Escalade 2022,2022,36000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13716880-400x300.jpeg
/ad/2018-range-rover-sport-v6-ID116276083.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13549784-400x300.jpeg
/ad/mercedes-benz-gle-450-2016-ID116266069.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13498271-400x300.jpeg
/ad/ferrari-f8-2020-warranty-till-end-of-2025-ID116265218.html,"USD 440,000",Ferrari f8 2020 warranty till end of 2025,2020,14000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13494425-400x300.jpeg
/ad/the-2021-cadillac-escalade-sport-ID116217177.html,"USD 119,000",The 2021 Cadillac Escalade Sport,2021,40000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13716998-400x300.jpeg
/ad/2020-mercedes-benz-a-45-s-with-3000km-ID116179963.html,"USD 71,000",2020 Mercedes-Benz A 45 S with 3000km,2020,3000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13069293-400x300.jpeg
/ad/bmw-x6-2020-still-under-warranty-ID116030262.html,"USD 120,000",BMW X6 2020 still under warranty,2020,14000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12317314-400x300.jpeg
/ad/mini-cooper-s-2022-ID116310385.html,"USD 44,000",MINI Cooper  Countryman 2022,2022,20000 km,Hybrid,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13728990-400x300.jpeg
/ad/2019-g500-brabus-ID116267728.html,"USD 185,000",2019 G500 BRABUS,2019,45000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13848825-400x300.jpeg
/ad/mercedes-benz-cla-200-2020-ID115787614.html,"USD 42,000",Mercedes-Benz CLA 200 2020,2020,35000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13831933-400x300.jpeg
/ad/audi-a8l-2008-quattro-42l-ID116357749.html,"USD 9,500",Audi A8L 2008 quattro 4.2L,2008,113000 km,Benzine,"Jamhour, Baabda•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973952-400x300.jpeg
/ad/land-rover-range-rover-sport-2016-v8-dynamic-%D8%AE%D8%A7%D8%B1%D9%82-%D9%88-%D9%85%D9%85%D9%8A%D8%B2-ID116276484.html,"USD 36,300",Land Rover Range Rover Sport 2016 V8 DYNAMIC  خارق و مميز,2016,99000 km,Benzine,"Baouchriye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13551747-400x300.jpeg
/ad/mercedes-benz-sl-class-2004-sl-500-ID116140940.html,"USD 12,900",Mercedes-Benz SL-Class 2004 SL 500,2004,103000 km,Benzine,"Badaro, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12877209-400x300.jpeg
/ad/bmw-x6-m-comp-ID116308559.html,,"USD 125,000",202230000 kmBenzine,2022,30000 km,Benzine,"Zouk Mosbeh, Keserouan•",https://images.dubizzle.com.lb/thumbnails/13718877-400x300.jpeg
/ad/%D9%81%D9%88%D9%84%D9%83%D8%B3%D9%81%D8%A7%D8%BA%D9%86-%D8%A8%D9%8A%D8%AA%D9%84-2001-ID116357712.html,"USD 1,000",فولكسفاغن بيتل 2001,2001,145 km,Benzine,"Choueifat, Aley•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973764-400x300.jpeg
/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D8%AA%D8%A7%D9%83%D9%88%D9%85%D8%A7-2001-ID116357711.html,"USD 6,400",تويوتا تاكوما 2001,2001,New,Benzine,"Minieh-Denniye, Minieh-Denniye•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973753-400x300.jpeg
/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-240260280-1994-ID116357697.html,"USD 2,400",مرسيدس بنز 240/260/280 1994,1994,111126 km,Benzine,"Jbeil Town, Jbeil•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973632-400x300.jpeg
/ad/kia-sportage-2017-ID116357692.html,"USD 14,700",Kia Sportage 2017,2017,100000 km,Diesel,"Jounieh, Keserouan•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973603-400x300.jpeg
/ad/peugeot-107-2008-ID116357683.html,"USD 2,000",Peugeot 107 2008,2008,1 km,Benzine,"Al Minie, Minieh-Denniye•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973552-400x300.jpeg
/ad/volkswagen-gti-2008-ID116357658.html,"USD 6,000",Volkswagen GTI 2008,2008,160000 km,Benzine,"Batroun Town, Batroun•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973415-400x300.jpeg
/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D8%B3%D8%AA%D8%A7%D8%B1%D9%84%D9%8A%D8%AA-1980-1980-ID116357651.html,"USD 1,200",تويوتا ستارليت 1980 1980,1980,100000 km,Benzine,"Zahle Town, Zahle•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973392-400x300.jpeg
/ad/mini-cooper-s-2008-ID116357609.html,"USD 5,000",MINI Cooper S 2008,2008,222222 km,Benzine,"Minieh-Denniye, Minieh-Denniye•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973098-400x300.jpeg
/ad/hyundai-i10-2017-ID116353629.html,,"USD 8,300",201792000 kmBenzine,2017,92000 km,Benzine,"Baouchriye, Metn•",https://images.dubizzle.com.lb/thumbnails/13953579-400x300.jpeg
/ad/%D8%AF%D8%A7%D8%B3%D9%8A%D8%A7-%D8%AF%D8%A7%D8%B3%D9%8A%D8%A7-%D9%84%D9%88%D8%AC%D8%A7%D9%86-2008-ID116357592.html,"USD 2,200",داسيا داسيا لوجان 2008,2008,1 km,Benzine,"Ghobeiry, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13973024-400x300.jpeg
/ad/jeep-wrangler-2012-ID116312960.html,"USD 20,500",Jeep Wrangler 2012,2012,125000 km,Benzine,"Beit El Chaar, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13758061-400x300.jpeg
/ad/kia-picanto-2013-ID116357573.html,"USD 5,300",Kia Picanto 2013,2013,145000 km,Benzine,"Other in Chouf, Chouf•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13972938-400x300.jpeg
/ad/peugeot-206-2008-ID116357572.html,"USD 3,000",Peugeot 206 2008,2008,250 km,Benzine,"Halat, Jbeil•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13972934-400x300.jpeg
/ad/mercedes-benz-gle-class-2020-ID116357569.html,"USD 87,000",Mercedes-Benz GLE-Class 2020,2020,90000 km,Benzine,"Antelias, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13972915-400x300.jpeg
/ad/jeep-wrangler-2019-ID116040640.html,"USD 33,000",Jeep Wrangler 2019,2019,34500 km,Electric,"Beit El Chaar, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/12370573-400x300.jpeg
/ad/jeep-wrangler-jk-2012-ID116316021.html,"USD 21,000",Jeep Wrangler JK 2012,2012,115000 km,Benzine,"Beit El Chaar, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13850663-400x300.jpeg
/ad/mercedes-benz-c-class-2009-ID116357563.html,"USD 8,000",Mercedes-Benz C-Class 2009,2009,180 km,Benzine,"Hazmiyeh, Baabda•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13972875-400x300.jpeg
/ad/s-550-2015-look-2020-ID116267931.html,"USD 41,000",S 550 2015 look 2020,2015,99000 km,Benzine,"Jdaide, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13507811-400x300.jpeg
/ad/porsche-cayenne-2011-v6-ID116211686.html,"USD 16,500",Porsche Cayenne 2011 v6,2011,75000 km,Benzine,"Jdaide, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13224279-400x300.jpeg
/ad/mercedes-benz-glc-class-2016-ID116312173.html,"USD 24,900",Mercedes-Benz GLC-Class 2016,2016,100000 km,Benzine,"Jdaide, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13738808-400x300.jpeg
/ad/fiat-tourbo-abarth-ID114956712.html,"USD 12,500",fiat Abarth turbo 2018,2018,45000 km,Benzine,"Dora, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13754588-400x300.jpeg
/ad/hyundai-elantra-2016-ID116357554.html,"USD 10,500",Hyundai Elantra 2016,2016,85000 km,Benzine,"Dbaye, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13972833-400x300.jpeg
